fe327949aa163845b67cfcbbc215a431ac4a7e72,DELETE,regular-file,Frontend/public/Report.pdf,51057,
89736e92077ba34e3c753c19be9a1fdfa0b168f5,DELETE,regular-file,Medical Reports/Diabetes/Diabetes_NotSuffering.pdf,201951,
ebc6f60ff8b6ecb6d5a042ef0fcc85f6422f1d31,DELETE,regular-file,Medical Reports/Diabetes/Diabetes_Suffering.pdf,202472,
cf3f076434db0f1a54df72741df6ed9e283630f4,DELETE,regular-file,Medical Reports/Heart Disease/HeartReport_NotSuffering.pdf,271770,
61d4b26ac6b7c0d45070c189af7ccde0f3aeff6c,DELETE,regular-file,Medical Reports/Heart Disease/HeartReport_Suffering.pdf,270291,
